longtime_mean,distance_from_home,speed_towards_home,count,heading_to_home_sin,heading_to_home_cos,weekday_sin,weekday_cos,hour_sin,hour_cos
0.0,-0.3600397244603043,-0.10939046450617661,-3.3529411764705874,-0.055169742482200385,-0.1259044560457909,0.0,0.8019377358048382,-0.6830127018922193,0.42882543472767093
0.0,-0.3711042348903528,-0.11333545745597239,-3.3529411764705874,-0.05733228135210789,-0.15501057812992197,0.0,0.8019377358048382,-0.18301270189221985,1.0146118723545758
0.0,-0.3738671130424395,-0.1143474332031274,-3.3529411764705874,-0.05787357203000215,-0.162477062855305,0.49999999999999994,0.5549581320873712,0.0,1.0428398421100256
0.0,-0.3793888422710979,-0.11640328825353792,-3.3529411764705874,-0.058956370228995095,-0.1776455865899443,0.49999999999999994,0.5549581320873712,0.3535533905932736,0.9318516525781362
0.0,-0.38766108201326654,-0.1195691317622156,-3.3529411764705874,-0.060579762597429,-0.20100425534020433,0.49999999999999994,0.5549581320873712,0.6830127018922192,0.42882543472767126
0.0,-0.3904156553005014,-0.12064692787167566,-3.3529411764705874,-0.06112029437928865,-0.20895671379900668,0.49999999999999994,0.5549581320873712,0.7071067811865474,0.21441271736383563
0.0,-0.4014191979564616,-0.12507507992163672,-3.3529411764705874,-0.06327660560469248,-0.24163016130357023,0.49999999999999994,0.5549581320873712,0.3535533905932736,-0.5030262178504651
0.0,-0.4178778341133006,-0.13208742350184666,-3.3529411764705874,-0.06648032044003815,-0.2933730353125171,0.49999999999999994,0.5549581320873712,-0.6123724356957942,-0.1998008450092597
0.0,-0.42608476782537974,-0.1357709781176473,1.7058823529411764,-0.0680602661426984,-0.3205541612710482,0.49999999999999994,0.5549581320873712,-0.6830127018922193,0.42882543472767093
0.0,-0.4288169281380102,-0.13702641608328062,1.4117647058823526,-0.06858262245496277,-0.32981821884303075,0.49999999999999994,0.5549581320873712,-0.6123724356957944,0.6286262797369306
0.0,-0.43972742861669994,-0.14219163892171413,0.7058823529411763,-0.07064583207003035,-0.3679337586254389,0.6234898018587335,0.0,0.0,1.0428398421100256
0.0,-0.4478904584693651,-0.1462222837811287,0.823529411764706,-0.07216019271689662,-0.39767760611262654,0.6234898018587335,0.0,0.49999999999999983,0.8001991549907403
0.0,-0.45332257890142935,-0.14898740626997367,0.17647058823529407,-0.07315079169736174,-0.4180829404763712,0.6234898018587335,0.0,0.6830127018922192,0.42882543472767126
0.0011617230632357848,-0.5426105829582716,40.24143106921801,-0.5294117647058822,0.030098578782077168,0.6122159070074901,0.6234898018587335,0.0,0.3535533905932736,-0.5030262178504651
0.0,-0.029750274679284386,27.104461981380155,-0.5882352941176467,0.03894601947168789,0.6660880676589113,0.6234898018587335,0.0,8.659560562354932e-17,-0.6140144073823542
0.001029374866158291,0.11158485751221367,9.226355563793582,-0.823529411764706,-0.021985960881319853,0.17663254807848863,0.6234898018587335,0.0,-0.1830127018922193,-0.5857864376269049
0.000253667377731864,0.0964435067049672,0.024989574728486313,0.8823529411764705,-0.06419967385319195,-0.25617639665278,0.6234898018587335,0.0,-0.6830127018922192,0.0
0.0,0.08084309981065115,0.07027715421107113,0.823529411764706,-0.055482809093166253,-0.13010146731819056,0.6234898018587335,0.0,-0.5,0.8001991549907402
0.0,0.06592169105460767,0.1160073269871194,0.0,-0.0450830570657314,-0.0027810918456966454,0.2774790660436856,-0.4450418679126288,0.18301270189221927,1.014611872354576
0.0,0.055194080875948674,0.15047415126505756,0.17647058823529407,-0.03615435066174014,0.09318913714713077,0.2774790660436856,-0.4450418679126288,0.6123724356957944,0.6286262797369306
0.0014264194573907747,0.05170897643404747,0.16197760940239758,0.35294117647058815,-0.03296100555320941,0.1252213461893895,0.2774790660436856,-0.4450418679126288,0.6830127018922192,0.42882543472767126
0.0,0.04827003511272663,0.17348261489825095,-0.5294117647058822,-0.029658784866277186,0.15725872702679955,0.2774790660436856,-0.4450418679126288,0.7071067811865474,0.21441271736383563
0.0,0.04153251550030873,0.19648329957192331,0.47058823529411775,-0.022727592752617876,0.22131012421676277,0.2774790660436856,-0.4450418679126288,0.6123724356957945,-0.19980084500925918
0.0,0.05322870649714873,7.924042814994332,-0.05882352941176448,-0.024202196238177973,0.19569027370463174,0.2774790660436856,-0.4450418679126288,0.3535533905932736,-0.5030262178504651
5.514508211562271e-05,0.10378550307069832,0.8214895690494534,0.17647058823529407,-0.06886726867717125,-0.3352342807254189,0.2774790660436856,-0.4450418679126288,0.18301270189221946,-0.5857864376269049
4.831886847193285,0.10452244593304712,-0.21908052065796263,0.17647058823529407,-0.06845863261650179,-0.32759994205513904,0.2774790660436856,-0.4450418679126288,8.659560562354932e-17,-0.6140144073823542
0.15551403335113298,0.10452244593304712,-0.21908052065796263,-0.17647058823529407,-0.06845863261650179,-0.32759994205513904,0.2774790660436856,-0.4450418679126288,-0.1830127018922193,-0.5857864376269049
0.0,0.10452244593304712,-0.21908052065796263,-2.5882352941176467,-0.06845863261650179,-0.32759994205513904,0.2774790660436856,-0.4450418679126288,-0.4999999999999996,-0.3713737202630695
0.0,0.10452244593304712,-0.21908052065796263,-3.3529411764705874,-0.06845863261650179,-0.32759994205513904,0.2774790660436856,-0.4450418679126288,-0.6123724356957942,-0.1998008450092597
0.0,0.087420227811573,0.8590345656570756,-3.235294117647058,-0.06799536702515921,-0.31943381030061857,0.2774790660436856,-0.4450418679126288,-0.6830127018922193,0.42882543472767093
0.0,-0.07757335182928488,1.1570811290633445,-3.3529411764705874,-0.062232447693783284,-0.2256551910257205,0.2774790660436856,-0.4450418679126288,-0.18301270189221985,1.0146118723545758
0.0,-0.16000600841029294,1.2748159738951443,-3.3529411764705874,-0.05804618442780903,-0.16493401928222146,-0.2774790660436855,-0.4450418679126289,0.18301270189221927,1.014611872354576
0.0,-0.20117125979836714,1.3427245393338556,-3.3529411764705874,-0.05546698168642798,-0.12991050891283265,-0.2774790660436855,-0.4450418679126289,0.3535533905932736,0.9318516525781362
0.0,-0.3243840697110823,1.595308273702967,-3.3529411764705874,-0.044799169632745224,0.00035831229453375444,-0.2774790660436855,-0.4450418679126289,0.6830127018922192,0.42882543472767126
0.0,-0.4061863667203041,1.8203264002635922,-3.3529411764705874,-0.03383570223057738,0.11641030323975249,-0.2774790660436855,-0.4450418679126289,0.6830127018922192,0.0
0.0,-0.48755427001612556,2.113786901034479,-3.3529411764705874,-0.017392145831693538,0.267761109381751,-0.2774790660436855,-0.4450418679126289,0.49999999999999994,-0.37137372026306914
0.0022646247055482373,-0.5279995555790351,2.2959349681682006,-0.5882352941176471,-0.005915784464247924,0.3617030762047192,-0.2774790660436855,-0.4450418679126289,0.3535533905932736,-0.5030262178504651
0.0051983430740993675,-0.5372441760948763,6.626411355115861,1.352941176470588,-0.027955603001168457,0.14249779803952908,-0.2774790660436855,-0.4450418679126289,0.18301270189221946,-0.5857864376269049
37.82455469580289,-0.6275701052442093,2.4427622988056434,1.764705882352941,0.04192410450690375,0.6858584918190835,-0.2774790660436855,-0.4450418679126289,-0.1830127018922193,-0.5857864376269049
0.0057571465728710105,-0.6878452060214358,12.249444446488766,1.764705882352941,0.19882246270485057,1.3664622810957332,-0.2774790660436855,-0.4450418679126289,-0.3535533905932735,-0.5030262178504651
0.0,-0.9041390917102022,41.33085766147741,1.6470588235294112,0.6339209347157103,2.234737882794846,-0.2774790660436855,-0.4450418679126289,-0.4999999999999996,-0.3713737202630695
98.06017543693035,-0.9125300821434427,7.827257439478814,1.2941176470588232,0.5994873775286341,2.272037760821867,-0.2774790660436855,-0.4450418679126289,-0.6123724356957942,-0.1998008450092597
19.504780006353947,-0.7964459628657805,32.63817106403506,1.9411764705882348,0.41052229885469493,1.7834266294475274,-0.2774790660436855,-0.4450418679126289,-0.6830127018922192,0.0
0.04976537299367638,-0.6462296189930187,2.4942669297161832,0.8823529411764705,0.07053221824955141,0.8474216565407665,-0.2774790660436855,-0.4450418679126289,-0.7071067811865474,0.21441271736383546
11.386868791774317,-0.6754532700527636,2.759870313749318,0.5294117647058822,0.10595616734965962,1.021939351094359,-0.2774790660436855,-0.4450418679126289,-0.6830127018922193,0.42882543472767093
3.1543673220046964,-0.7038492002031814,3.175231117276732,0.8823529411764705,0.1513473089239447,1.2163853557299167,-0.2774790660436855,-0.4450418679126289,-0.6123724356957944,0.6286262797369306
0.0,-0.6268130868134264,-0.10503315245175358,0.5294117647058822,0.05071551759128922,0.7393037045317289,-0.2774790660436855,-0.4450418679126289,-0.353553390593274,0.9318516525781361
0.0,-0.6251865526211722,-0.0022064677990096863,1.1764705882352942,0.05286601273987635,0.7515766498411942,-0.2774790660436855,-0.4450418679126289,-0.18301270189221985,1.0146118723545758
0.0,-0.6228657897925376,-3.0975889775860307e-06,1.117647058823529,0.05590003352490531,0.7687074835833876,-0.6234898018587335,-1.6386156312115574e-16,0.0,1.0428398421100256
0.0,-0.618205380497793,0.004273930302005527,0.8823529411764705,0.06190565057001729,0.8019596798657699,-0.6234898018587335,-1.6386156312115574e-16,0.3535533905932736,0.9318516525781362
0.0,-0.6158659842651523,0.006349665459422065,1.2352941176470587,0.06487629281867377,0.8180972119205071,-0.6234898018587335,-1.6386156312115574e-16,0.49999999999999983,0.8001991549907403
124.60097018581139,-0.6064499042225758,0.014257159423415934,0.9411764705882348,0.0765354916742589,0.8795698564584814,-0.6234898018587335,-1.6386156312115574e-16,0.6830127018922192,0.0
0.001135988691581828,-0.6040818285486844,0.016139875021380014,1.0588235294117645,0.07939295670712324,0.8942052564782962,-0.6234898018587335,-1.6386156312115574e-16,0.6123724356957945,-0.19980084500925918
0.6636465543361345,-0.5938685506279097,3.614406369169756,1.1764705882352935,0.05558696310606902,0.7579940591009741,-0.6234898018587335,-1.6386156312115574e-16,0.49999999999999994,-0.37137372026306914
0.0,-0.6106423316994253,12.637499159430554,0.11764705882352959,0.04374834955613016,0.6883256284650277,-0.6234898018587335,-1.6386156312115574e-16,0.3535533905932736,-0.5030262178504651
0.0,-0.6324513483654377,0.3866711563710325,0.5294117647058822,0.03221096052977389,0.6281196883390147,-0.6234898018587335,-1.6386156312115574e-16,8.659560562354932e-17,-0.6140144073823542
0.0,-0.635776666048851,0.3473913281971694,0.47058823529411775,0.01857910247534739,0.5396811998114244,-0.6234898018587335,-1.6386156312115574e-16,-0.1830127018922193,-0.5857864376269049
0.11427041371372412,-0.6310795546961702,0.353386630670647,0.29411764705882365,0.019367118718820117,0.5451111005974727,-0.6234898018587335,-1.6386156312115574e-16,-0.3535533905932735,-0.5030262178504651
17.55579839815792,-0.6201080467863787,-0.15403251387368147,0.823529411764706,0.026355960474359594,0.5911550645312614,-0.6234898018587335,-1.6386156312115574e-16,-0.7071067811865474,0.21441271736383546
0.0,-0.6207895297214221,-0.15434716785227415,0.23529411764705857,0.02521633221441431,0.5837731304274008,-0.6234898018587335,-1.6386156312115574e-16,-0.6830127018922193,0.42882543472767093
0.0,-0.6228275570766176,-0.1553031811516987,-0.11764705882352959,0.021795700723397943,0.5613443615829047,-0.6234898018587335,-1.6386156312115574e-16,-0.353553390593274,0.9318516525781361
0.0,-0.6235047378970475,-0.15562591268026946,0.05882352941176448,0.020655114229038877,0.5537727661258016,-0.6234898018587335,-1.6386156312115574e-16,-0.18301270189221985,1.0146118723545758
0.0,-0.6241808272276703,-0.1559506961424905,0.29411764705882304,0.01951444590433191,0.546152990906247,-0.5,0.5549581320873711,0.0,1.0428398421100256
21.782341748166505,-0.6282140770323998,-0.15794322117209958,1.1764705882352942,0.012672478620567182,0.4994053356019881,-0.5,0.5549581320873711,0.7071067811865474,0.21441271736383563
0.516856472975693,-0.6288823426270661,-0.1582827353830785,0.41176470588235264,0.011533145301934994,0.4914396780345993,-0.5,0.5549581320873711,0.6830127018922192,0.0
10.922499407956273,-0.6293847159584104,-0.00824724253038274,0.41176470588235264,0.01142327258610927,0.4906341549900095,-0.5,0.5549581320873711,0.6123724356957945,-0.19980084500925918
0.0,-0.6282691557428218,0.25449039517403543,-0.5294117647058826,0.02129466873533553,0.5577892483448911,-0.5,0.5549581320873711,0.49999999999999994,-0.37137372026306914
0.0,-0.6227023725493237,1.260565645328318,-0.5294117647058822,0.057183052616898045,0.7758141747398365,-0.5,0.5549581320873711,8.659560562354932e-17,-0.6140144073823542
0.0,-0.6407940076251364,2.9224032943521028,-0.5294117647058822,0.08720265954765835,0.931439455695614,-0.5,0.5549581320873711,-0.1830127018922193,-0.5857864376269049
0.0,-0.7176346306003543,4.241037732257364,-1.0,0.30532685118374514,1.7151278169518447,-0.5,0.5549581320873711,-0.6123724356957942,-0.1998008450092597
